state,year,old_block,plot,term.trmt,herb.trmt,cc.bm.kgha,yield.kgha,weed.bm.term.kgha,weed.bm.harv.kgha,density.harv.allspp.m2,soybean.pop.ha,density.term.allspp.m2,rye.pop.ha,region,DPP,soybean.plant.date,rye.plant.date,termination.date,plotID
TX,2018,TX3,341,Late,Standard,3040,NA,1390,1920,NA,NA,NA,NA,South Central,-15,5/11/2018,NA,4/26/2018,T83LR
TX,2018,TX3,331,Mid,Standard,8400,NA,2090,440,NA,NA,NA,NA,South Central,-25,5/11/2018,NA,4/16/2018,T83MR
TX,2018,TX3,311,No cover,Standard,0,NA,NA,2520,NA,NA,NA,NA,South Central,NA,5/11/2018,NA,NA,T83NR
TX,2018,TX3,323,Early,Weedy,2760,NA,1420,3440,NA,NA,NA,NA,South Central,-36,5/11/2018,NA,4/5/2018,T83EW
TX,2018,TX3,343,Late,Weedy,3040,NA,1390,9500,NA,NA,NA,NA,South Central,-15,5/11/2018,NA,4/26/2018,T83LW
TX,2018,TX3,333,Mid,Weedy,8400,NA,2090,4380,NA,NA,NA,NA,South Central,-25,5/11/2018,NA,4/16/2018,T83MW
TX,2018,TX3,313,No cover,Weedy,0,NA,NA,2940,NA,NA,NA,NA,South Central,NA,5/11/2018,NA,NA,T83NW
TX,2018,TX4,422,Early,Sequential,4300,NA,1420,NA,NA,NA,NA,NA,South Central,-36,5/11/2018,NA,4/5/2018,T84EQ
TX,2018,TX4,442,Late,Sequential,5760,NA,1390,NA,NA,NA,NA,NA,South Central,-15,5/11/2018,NA,4/26/2018,T84LQ
TX,2018,TX4,432,Mid,Sequential,3220,NA,2090,NA,NA,NA,NA,NA,South Central,-25,5/11/2018,NA,4/16/2018,T84MQ
TX,2018,TX4,412,No cover,Sequential,0,NA,NA,NA,NA,NA,NA,NA,South Central,NA,5/11/2018,NA,NA,T84NQ
TX,2018,TX4,421,Early,Standard,4300,NA,1420,900,NA,NA,NA,NA,South Central,-36,5/11/2018,NA,4/5/2018,T84ER
TX,2018,TX4,441,Late,Standard,5760,NA,1390,0,NA,NA,NA,NA,South Central,-15,5/11/2018,NA,4/26/2018,T84LR
TX,2018,TX4,431,Mid,Standard,3220,NA,2090,1880,NA,NA,NA,NA,South Central,-25,5/11/2018,NA,4/16/2018,T84MR
TX,2018,TX4,411,No cover,Standard,0,NA,NA,2000,NA,NA,NA,NA,South Central,NA,5/11/2018,NA,NA,T84NR
TX,2018,TX4,423,Early,Weedy,4300,NA,1420,3020,NA,NA,NA,NA,South Central,-36,5/11/2018,NA,4/5/2018,T84EW
TX,2018,TX4,443,Late,Weedy,5760,NA,1390,4080,NA,NA,NA,NA,South Central,-15,5/11/2018,NA,4/26/2018,T84LW
TX,2018,TX4,433,Mid,Weedy,3220,NA,2090,3080,NA,NA,NA,NA,South Central,-25,5/11/2018,NA,4/16/2018,T84MW
TX,2018,TX4,413,No cover,Weedy,0,NA,NA,4280,NA,NA,NA,NA,South Central,NA,5/11/2018,NA,NA,T84NW
TX,2019,TX1,121,Early,Sequential,806.6666667,1345.683207,NA,NA,NA,NA,NA,NA,South Central,-57,5/17/2019,10/30/2018,3/21/2019,T91EQ
TX,2019,TX1,141,Late,Sequential,2596.666667,1116.575227,NA,NA,NA,NA,NA,NA,South Central,-16,5/17/2019,10/30/2018,5/1/2019,T91LQ
TX,2019,TX1,131,Mid,Sequential,1526.666667,957.2695067,NA,NA,NA,NA,NA,NA,South Central,-45,5/17/2019,10/30/2018,4/2/2019,T91MQ
TX,2019,TX1,111,No cover,Sequential,0,1827.172025,NA,NA,NA,NA,NA,NA,South Central,NA,5/17/2019,10/30/2018,NA,T91NQ
TX,2019,TX1,122,Early,Standard,806.6666667,908.47316,NA,180,NA,NA,NA,NA,South Central,-57,5/17/2019,10/30/2018,3/21/2019,T91ER
TX,2019,TX1,142,Late,Standard,2596.666667,623.5886067,NA,180,NA,NA,NA,NA,South Central,-16,5/17/2019,10/30/2018,5/1/2019,T91LR
TX,2019,TX1,132,Mid,Standard,1526.666667,876.7685818,NA,60,NA,NA,NA,NA,South Central,-45,5/17/2019,10/30/2018,4/2/2019,T91MR
TX,2019,TX1,112,No cover,Standard,0,997.167696,NA,440,NA,NA,NA,NA,South Central,NA,5/17/2019,10/30/2018,NA,T91NR
TX,2019,TX1,123,Early,Weedy,806.6666667,480.608135,NA,2580,NA,NA,NA,NA,South Central,-57,5/17/2019,10/30/2018,3/21/2019,T91EW
TX,2019,TX1,143,Late,Weedy,2596.666667,470.167152,NA,940,NA,NA,NA,NA,South Central,-16,5/17/2019,10/30/2018,5/1/2019,T91LW
TX,2019,TX1,133,Mid,Weedy,1526.666667,515.9496067,NA,1240,NA,NA,NA,NA,South Central,-45,5/17/2019,10/30/2018,4/2/2019,T91MW
TX,2019,TX1,113,No cover,Weedy,0,245.7481169,NA,3240,NA,NA,NA,NA,South Central,NA,5/17/2019,10/30/2018,NA,T91NW
TX,2019,TX2,221,Early,Sequential,710,840.445312,NA,NA,NA,NA,NA,NA,South Central,-57,5/17/2019,10/30/2018,3/21/2019,T92EQ
TX,2019,TX2,241,Late,Sequential,2456.666667,856.80644,NA,NA,NA,NA,NA,NA,South Central,-16,5/17/2019,10/30/2018,5/1/2019,T92LQ
TX,2019,TX2,231,Mid,Sequential,1873.333333,621.9878215,NA,NA,NA,NA,NA,NA,South Central,-45,5/17/2019,10/30/2018,4/2/2019,T92MQ
TX,2019,TX2,211,No cover,Sequential,0,997.4547333,NA,NA,NA,NA,NA,NA,South Central,NA,5/17/2019,10/30/2018,NA,T92NQ
TX,2019,TX2,222,Early,Standard,710,1252.056848,NA,0,NA,NA,NA,NA,South Central,-57,5/17/2019,10/30/2018,3/21/2019,T92ER
TX,2019,TX2,242,Late,Standard,2456.666667,1427.831335,NA,100,NA,NA,NA,NA,South Central,-16,5/17/2019,10/30/2018,5/1/2019,T92LR
TX,2019,TX2,232,Mid,Standard,1873.333333,628.61176,NA,0,NA,NA,NA,NA,South Central,-45,5/17/2019,10/30/2018,4/2/2019,T92MR
TX,2019,TX2,212,No cover,Standard,0,1077.172829,NA,60,NA,NA,NA,NA,South Central,NA,5/17/2019,10/30/2018,NA,T92NR
TX,2019,TX2,223,Early,Weedy,710,292.77808,NA,3920,NA,NA,NA,NA,South Central,-57,5/17/2019,10/30/2018,3/21/2019,T92EW
TX,2019,TX2,243,Late,Weedy,2456.666667,512.7530545,NA,1300,NA,NA,NA,NA,South Central,-16,5/17/2019,10/30/2018,5/1/2019,T92LW
TX,2019,TX2,233,Mid,Weedy,1873.333333,598.8642545,NA,2100,NA,NA,NA,NA,South Central,-45,5/17/2019,10/30/2018,4/2/2019,T92MW
TX,2019,TX2,213,No cover,Weedy,0,295.469055,NA,5880,NA,NA,NA,NA,South Central,NA,5/17/2019,10/30/2018,NA,T92NW
TX,2019,TX3,321,Early,Sequential,826.6666667,725.056304,NA,NA,NA,NA,NA,NA,South Central,-57,5/17/2019,10/30/2018,3/21/2019,T93EQ
TX,2019,TX3,341,Late,Sequential,3216.666667,1511.642975,NA,NA,NA,NA,NA,NA,South Central,-16,5/17/2019,10/30/2018,5/1/2019,T93LQ
TX,2019,TX3,331,Mid,Sequential,1446.666667,1330.705077,NA,NA,NA,NA,NA,NA,South Central,-45,5/17/2019,10/30/2018,4/2/2019,T93MQ
TX,2019,TX3,311,No cover,Sequential,0,945.500976,NA,NA,NA,NA,NA,NA,South Central,NA,5/17/2019,10/30/2018,NA,T93NQ
TX,2019,TX3,322,Early,Standard,826.6666667,839.8712373,NA,260,NA,NA,NA,NA,South Central,-57,5/17/2019,10/30/2018,3/21/2019,T93ER
TX,2019,TX3,342,Late,Standard,3216.666667,1290.950407,NA,260,NA,NA,NA,NA,South Central,-16,5/17/2019,10/30/2018,5/1/2019,T93LR
TX,2019,TX3,332,Mid,Standard,1446.666667,1184.029,NA,80,NA,NA,NA,NA,South Central,-45,5/17/2019,10/30/2018,4/2/2019,T93MR
TX,2019,TX3,312,No cover,Standard,0,1272.097273,NA,40,NA,NA,NA,NA,South Central,NA,5/17/2019,10/30/2018,NA,T93NR
TX,2019,TX3,323,Early,Weedy,826.6666667,115.7717244,NA,4140,NA,NA,NA,NA,South Central,-57,5/17/2019,10/30/2018,3/21/2019,T93EW
TX,2019,TX3,343,Late,Weedy,3216.666667,292.77808,NA,5800,NA,NA,NA,NA,South Central,-16,5/17/2019,10/30/2018,5/1/2019,T93LW
TX,2019,TX3,333,Mid,Weedy,1446.666667,382.8636431,NA,4260,NA,NA,NA,NA,South Central,-45,5/17/2019,10/30/2018,4/2/2019,T93MW
TX,2019,TX3,313,No cover,Weedy,0,167.91684,NA,8320,NA,NA,NA,NA,South Central,NA,5/17/2019,10/30/2018,NA,T93NW
TX,2019,TX4,421,Early,Sequential,746.6666667,759.7657415,NA,NA,NA,NA,NA,NA,South Central,-57,5/17/2019,10/30/2018,3/21/2019,T94EQ
TX,2019,TX4,441,Late,Sequential,2380,755.4300727,NA,NA,NA,NA,NA,NA,South Central,-16,5/17/2019,10/30/2018,5/1/2019,T94LQ
TX,2019,TX4,431,Mid,Sequential,1613.333333,1060.889984,NA,NA,NA,NA,NA,NA,South Central,-45,5/17/2019,10/30/2018,4/2/2019,T94MQ
TX,2019,TX4,411,No cover,Sequential,0,653.4883289,NA,NA,NA,NA,NA,NA,South Central,NA,5/17/2019,10/30/2018,NA,T94NQ
TX,2019,TX4,422,Early,Standard,746.6666667,1523.020091,NA,520,NA,NA,NA,NA,South Central,-57,5/17/2019,10/30/2018,3/21/2019,T94ER
TX,2019,TX4,442,Late,Standard,2380,1072.08444,NA,0,NA,NA,NA,NA,South Central,-16,5/17/2019,10/30/2018,5/1/2019,T94LR
TX,2019,TX4,432,Mid,Standard,1613.333333,784.3947491,NA,300,NA,NA,NA,NA,South Central,-45,5/17/2019,10/30/2018,4/2/2019,T94MR
TX,2019,TX4,412,No cover,Standard,0,744.3834844,NA,480,NA,NA,NA,NA,South Central,NA,5/17/2019,10/30/2018,NA,T94NR
TX,2019,TX4,423,Early,Weedy,746.6666667,141.3658867,NA,2320,NA,NA,NA,NA,South Central,-57,5/17/2019,10/30/2018,3/21/2019,T94EW
TX,2019,TX4,443,Late,Weedy,2380,396.11152,NA,2000,NA,NA,NA,NA,South Central,-16,5/17/2019,10/30/2018,5/1/2019,T94LW
TX,2019,TX4,433,Mid,Weedy,1613.333333,185.8566733,NA,3780,NA,NA,NA,NA,South Central,-45,5/17/2019,10/30/2018,4/2/2019,T94MW
TX,2019,TX4,413,No cover,Weedy,0,88.57152,NA,6800,NA,NA,NA,NA,South Central,NA,5/17/2019,10/30/2018,NA,T94NW
TX,2019,TX5,521,Early,Sequential,646.6666667,1690.128007,NA,NA,NA,NA,NA,NA,South Central,-57,5/17/2019,10/30/2018,3/21/2019,T95EQ
TX,2019,TX5,541,Late,Sequential,2923.333333,1539.476898,NA,NA,NA,NA,NA,NA,South Central,-16,5/17/2019,10/30/2018,5/1/2019,T95LQ
TX,2019,TX5,531,Mid,Sequential,1806.666667,1061.751096,NA,NA,NA,NA,NA,NA,South Central,-45,5/17/2019,10/30/2018,4/2/2019,T95MQ
TX,2019,TX5,511,No cover,Sequential,0,1494.746913,NA,NA,NA,NA,NA,NA,South Central,NA,5/17/2019,10/30/2018,NA,T95NQ
TX,2019,TX5,522,Early,Standard,646.6666667,1459.58484,NA,NA,NA,NA,NA,NA,South Central,-57,5/17/2019,10/30/2018,3/21/2019,T95ER
TX,2019,TX5,542,Late,Standard,2923.333333,866.8527467,NA,NA,NA,NA,NA,NA,South Central,-16,5/17/2019,10/30/2018,5/1/2019,T95LR
TX,2019,TX5,532,Mid,Standard,1806.666667,1232.825347,NA,NA,NA,NA,NA,NA,South Central,-45,5/17/2019,10/30/2018,4/2/2019,T95MR
TX,2019,TX5,512,No cover,Standard,0,1164.65398,NA,NA,NA,NA,NA,NA,South Central,NA,5/17/2019,10/30/2018,NA,T95NR
TX,2019,TX5,523,Early,Weedy,646.6666667,510.20886,NA,NA,NA,NA,NA,NA,South Central,-57,5/17/2019,10/30/2018,3/21/2019,T95EW
TX,2019,TX5,543,Late,Weedy,2923.333333,753.8644145,NA,NA,NA,NA,NA,NA,South Central,-16,5/17/2019,10/30/2018,5/1/2019,T95LW
TX,2019,TX5,533,Mid,Weedy,1806.666667,467.583816,NA,NA,NA,NA,NA,NA,South Central,-45,5/17/2019,10/30/2018,4/2/2019,T95MW
TX,2019,TX5,513,No cover,Weedy,0,71.04174,NA,NA,NA,NA,NA,NA,South Central,NA,5/17/2019,10/30/2018,NA,T95NW
TX,2020,TX1,112,Early,Sequential,NA,1311.12,NA,NA,NA,NA,NA,NA,South Central,-40,5/5/2020,10/1/2019,3/26/2020,T01EQ
TX,2020,TX1,106,Late,Sequential,3162,900.06,NA,NA,NA,NA,NA,NA,South Central,-5,5/5/2020,10/1/2019,4/30/2020,T01LQ
TX,2020,TX1,107,Mid,Sequential,NA,966.34,NA,NA,NA,NA,NA,NA,South Central,-34,5/5/2020,10/1/2019,4/1/2020,T01MQ
TX,2020,TX1,101,No cover,Sequential,0,885.46,NA,NA,NA,NA,NA,NA,South Central,NA,5/5/2020,10/1/2019,NA,T01NQ
TX,2020,TX1,110,Early,Standard,NA,1136.24,NA,0,NA,NA,NA,NA,South Central,-40,5/5/2020,10/1/2019,3/26/2020,T01ER
TX,2020,TX1,104,Late,Standard,3162,428.6,NA,143.8,NA,NA,NA,NA,South Central,-5,5/5/2020,10/1/2019,4/30/2020,T01LR
TX,2020,TX1,108,Mid,Standard,NA,874.57,NA,0,NA,NA,NA,NA,South Central,-34,5/5/2020,10/1/2019,4/1/2020,T01MR
TX,2020,TX1,102,No cover,Standard,0,520.4,NA,2034.8,NA,NA,NA,NA,South Central,NA,5/5/2020,10/1/2019,NA,T01NR
TX,2020,TX1,111,Early,Weedy,NA,1264.98,NA,3474.4,NA,NA,NA,NA,South Central,-40,5/5/2020,10/1/2019,3/26/2020,T01EW
TX,2020,TX1,105,Late,Weedy,3162,800.37,NA,1460.6,NA,NA,NA,NA,South Central,-5,5/5/2020,10/1/2019,4/30/2020,T01LW
TX,2020,TX1,109,Mid,Weedy,NA,856.94,NA,1333.2,NA,NA,NA,NA,South Central,-34,5/5/2020,10/1/2019,4/1/2020,T01MW
TX,2020,TX1,103,No cover,Weedy,0,259.33,NA,4981.4,NA,NA,NA,NA,South Central,NA,5/5/2020,10/1/2019,NA,T01NW
TX,2020,TX2,205,Early,Sequential,NA,1594.6,NA,NA,NA,NA,NA,NA,South Central,-40,5/5/2020,10/1/2019,3/26/2020,T02EQ
TX,2020,TX2,212,Late,Sequential,7156,764.51,NA,NA,NA,NA,NA,NA,South Central,-5,5/5/2020,10/1/2019,4/30/2020,T02LQ
TX,2020,TX2,203,Mid,Sequential,NA,1525.45,NA,NA,NA,NA,NA,NA,South Central,-34,5/5/2020,10/1/2019,4/1/2020,T02MQ
TX,2020,TX2,207,No cover,Sequential,0,1111.57,NA,NA,NA,NA,NA,NA,South Central,NA,5/5/2020,10/1/2019,NA,T02NQ
TX,2020,TX2,204,Early,Standard,NA,479.61,NA,0,NA,NA,NA,NA,South Central,-40,5/5/2020,10/1/2019,3/26/2020,T02ER
TX,2020,TX2,211,Late,Standard,7156,1384.15,NA,0,NA,NA,NA,NA,South Central,-5,5/5/2020,10/1/2019,4/30/2020,T02LR
TX,2020,TX2,202,Mid,Standard,NA,1878.87,NA,0,NA,NA,NA,NA,South Central,-34,5/5/2020,10/1/2019,4/1/2020,T02MR
TX,2020,TX2,209,No cover,Standard,0,532.8,NA,111.8,NA,NA,NA,NA,South Central,NA,5/5/2020,10/1/2019,NA,T02NR
TX,2020,TX2,206,Early,Weedy,NA,1183.68,NA,857.6,NA,NA,NA,NA,South Central,-40,5/5/2020,10/1/2019,3/26/2020,T02EW
TX,2020,TX2,210,Late,Weedy,7156,784,NA,5745,NA,NA,NA,NA,South Central,-5,5/5/2020,10/1/2019,4/30/2020,T02LW
TX,2020,TX2,201,Mid,Weedy,NA,1020.76,NA,2399.2,NA,NA,NA,NA,South Central,-34,5/5/2020,10/1/2019,4/1/2020,T02MW
TX,2020,TX2,208,No cover,Weedy,0,578.33,NA,3538.8,NA,NA,NA,NA,South Central,NA,5/5/2020,10/1/2019,NA,T02NW
TX,2020,TX4,407,Early,Sequential,NA,1594.19,NA,NA,NA,NA,NA,NA,South Central,-40,5/5/2020,10/1/2019,3/26/2020,T04EQ
TX,2020,TX4,401,Late,Sequential,3196,1552.82,NA,NA,NA,NA,NA,NA,South Central,-5,5/5/2020,10/1/2019,4/30/2020,T04LQ
TX,2020,TX4,406,Mid,Sequential,NA,1061.56,NA,NA,NA,NA,NA,NA,South Central,-34,5/5/2020,10/1/2019,4/1/2020,T04MQ
TX,2020,TX4,410,No cover,Sequential,0,744.66,NA,NA,NA,NA,NA,NA,South Central,NA,5/5/2020,10/1/2019,NA,T04NQ
TX,2020,TX4,409,Early,Standard,NA,546.2,NA,0,NA,NA,NA,NA,South Central,-40,5/5/2020,10/1/2019,3/26/2020,T04ER
TX,2020,TX4,403,Late,Standard,3196,370.98,NA,0,NA,NA,NA,NA,South Central,-5,5/5/2020,10/1/2019,4/30/2020,T04LR
TX,2020,TX4,405,Mid,Standard,NA,1208.67,NA,229,NA,NA,NA,NA,South Central,-34,5/5/2020,10/1/2019,4/1/2020,T04MR
TX,2020,TX4,411,No cover,Standard,0,51.39,NA,3332.2,NA,NA,NA,NA,South Central,NA,5/5/2020,10/1/2019,NA,T04NR
TX,2020,TX4,408,Early,Weedy,NA,2151.55,NA,10278.2,NA,NA,NA,NA,South Central,-40,5/5/2020,10/1/2019,3/26/2020,T04EW
TX,2020,TX4,402,Late,Weedy,3196,1704.83,NA,5131.2,NA,NA,NA,NA,South Central,-5,5/5/2020,10/1/2019,4/30/2020,T04LW
TX,2020,TX4,404,Mid,Weedy,NA,764.41,NA,2804.2,NA,NA,NA,NA,South Central,-34,5/5/2020,10/1/2019,4/1/2020,T04MW
TX,2020,TX4,412,No cover,Weedy,0,901.28,NA,3181.8,NA,NA,NA,NA,South Central,NA,5/5/2020,10/1/2019,NA,T04NW
TX,2020,TX5,505,Early,Sequential,NA,478.89,NA,NA,NA,NA,NA,NA,South Central,-40,5/5/2020,10/1/2019,3/26/2020,T05EQ
TX,2020,TX5,510,Late,Sequential,4712,1017.5,NA,NA,NA,NA,NA,NA,South Central,-5,5/5/2020,10/1/2019,4/30/2020,T05LQ
TX,2020,TX5,509,Mid,Sequential,NA,894.7,NA,NA,NA,NA,NA,NA,South Central,-34,5/5/2020,10/1/2019,4/1/2020,T05MQ
TX,2020,TX5,501,No cover,Sequential,0,570.38,NA,NA,NA,NA,NA,NA,South Central,NA,5/5/2020,10/1/2019,NA,T05NQ
TX,2020,TX5,504,Early,Standard,NA,508.61,NA,1215.8,NA,NA,NA,NA,South Central,-40,5/5/2020,10/1/2019,3/26/2020,T05ER
TX,2020,TX5,512,Late,Standard,4712,854.55,NA,0,NA,NA,NA,NA,South Central,-5,5/5/2020,10/1/2019,4/30/2020,T05LR
TX,2020,TX5,508,Mid,Standard,NA,1149.23,NA,0,NA,NA,NA,NA,South Central,-34,5/5/2020,10/1/2019,4/1/2020,T05MR
TX,2020,TX5,502,No cover,Standard,0,492.65,NA,2525,NA,NA,NA,NA,South Central,NA,5/5/2020,10/1/2019,NA,T05NR
TX,2020,TX5,506,Early,Weedy,NA,559.08,NA,3787.4,NA,NA,NA,NA,South Central,-40,5/5/2020,10/1/2019,3/26/2020,T05EW
TX,2020,TX5,511,Late,Weedy,4712,717.07,NA,4357.2,NA,NA,NA,NA,South Central,-5,5/5/2020,10/1/2019,4/30/2020,T05LW
TX,2020,TX5,507,Mid,Weedy,NA,1124.85,NA,964.8,NA,NA,NA,NA,South Central,-34,5/5/2020,10/1/2019,4/1/2020,T05MW
TX,2020,TX5,503,No cover,Weedy,0,305.99,NA,5748.6,NA,NA,NA,NA,South Central,NA,5/5/2020,10/1/2019,NA,T05NW
VA,2017,VA1,102b,Early,Sequential,1546.7,2676.565496,NA,NA,NA,241111.36,NA,NA,Mid Atlantic,-45,5/19/2017,10/5/2016,4/4/2017,V71EQ
VA,2017,VA1,101b,Late,Sequential,5898.5,2293.651193,NA,NA,NA,178680.74,NA,NA,Mid Atlantic,-16,5/19/2017,10/5/2016,5/3/2017,V71LQ
VA,2017,VA1,103b,Mid,Sequential,5525.5,2611.924741,NA,NA,NA,238958.58,NA,NA,Mid Atlantic,-24,5/19/2017,10/5/2016,4/25/2017,V71MQ
VA,2017,VA1,104b,No cover,Sequential,0,2205.454909,NA,NA,NA,198055.76,NA,NA,Mid Atlantic,NA,5/19/2017,10/5/2016,NA,V71NQ
VA,2017,VA1,102a,Early,Standard,1546.7,2097.537717,360.81,18.16,2,297083.64,56,NA,Mid Atlantic,-45,5/19/2017,10/5/2016,4/4/2017,V71ER
VA,2017,VA1,101a,Late,Standard,5898.5,1424.28782,39.22,326.88,6,210972.44,69,NA,Mid Atlantic,-16,5/19/2017,10/5/2016,5/3/2017,V71LR
VA,2017,VA1,103a,Mid,Standard,5525.5,2541.805956,52.08,0,0,202361.32,35,NA,Mid Atlantic,-24,5/19/2017,10/5/2016,4/25/2017,V71MR
VA,2017,VA1,104a,No cover,Standard,0,2380.751872,NA,0,0,241111.36,NA,NA,Mid Atlantic,NA,5/19/2017,10/5/2016,NA,V71NR
VA,2017,VA1,102c,Early,Weedy,1546.7,0,82.99,10333.04,11,150694.6,59,NA,Mid Atlantic,-45,5/19/2017,10/5/2016,4/4/2017,V71EW
VA,2017,VA1,101c,Late,Weedy,5898.5,468.3715716,19.67,2660.44,8,124861.24,41,NA,Mid Atlantic,-16,5/19/2017,10/5/2016,5/3/2017,V71LW
VA,2017,VA1,103c,Mid,Weedy,5525.5,812.9396635,56.82,10015.24,20,146389.04,40,NA,Mid Atlantic,-24,5/19/2017,10/5/2016,4/25/2017,V71MW
VA,2017,VA1,104c,No cover,Weedy,0,0,4528.76,11395.4,41,62430.62,56,NA,Mid Atlantic,NA,5/19/2017,10/5/2016,NA,V71NW
VA,2017,VA2,206b,Early,Sequential,1416.455,2358.839751,NA,NA,NA,198055.76,NA,NA,Mid Atlantic,-45,5/19/2017,10/5/2016,4/4/2017,V72EQ
VA,2017,VA2,204b,Late,Sequential,10436,2466.756944,NA,NA,NA,148541.82,NA,NA,Mid Atlantic,-16,5/19/2017,10/5/2016,5/3/2017,V72LQ
VA,2017,VA2,205b,Mid,Sequential,11499,2695.190798,NA,NA,NA,146389.04,NA,NA,Mid Atlantic,-24,5/19/2017,10/5/2016,4/25/2017,V72MQ
VA,2017,VA2,203b,No cover,Sequential,0,4172.61551,NA,NA,NA,254028.04,NA,NA,Mid Atlantic,NA,5/19/2017,10/5/2016,NA,V72NQ
VA,2017,VA2,206a,Early,Standard,1416.455,2369.795812,586.96,0,0,202361.32,143,NA,Mid Atlantic,-45,5/19/2017,10/5/2016,4/4/2017,V72ER
VA,2017,VA2,204a,Late,Standard,10436,2315.015511,22.62,0,0,167916.84,15,NA,Mid Atlantic,-16,5/19/2017,10/5/2016,5/3/2017,V72LR
VA,2017,VA2,205a,Mid,Standard,11499,2214.219757,91.9,0,0,167916.84,56,NA,Mid Atlantic,-24,5/19/2017,10/5/2016,4/25/2017,V72MR
VA,2017,VA2,203a,No cover,Standard,0,4191.240812,NA,0,0,271250.28,NA,NA,Mid Atlantic,NA,5/19/2017,10/5/2016,NA,V72NR
VA,2017,VA2,206c,Early,Weedy,1416.455,0,159.95,9461.36,44,146389.04,133,NA,Mid Atlantic,-45,5/19/2017,10/5/2016,4/4/2017,V72EW
VA,2017,VA2,204c,Late,Weedy,10436,1434.148274,25.51,3236.24,15,142083.48,40,NA,Mid Atlantic,-16,5/19/2017,10/5/2016,5/3/2017,V72LW
VA,2017,VA2,205c,Mid,Weedy,11499,1349.238808,158.34,2760.32,17,165764.06,87,NA,Mid Atlantic,-24,5/19/2017,10/5/2016,4/25/2017,V72MW
VA,2017,VA2,203c,No cover,Weedy,0,0,6092.91,11577,27,101180.66,101,NA,Mid Atlantic,NA,5/19/2017,10/5/2016,NA,V72NW
VA,2017,VA3,306b,Early,Sequential,613.02,121.6122677,NA,NA,NA,152847.38,NA,NA,Mid Atlantic,-45,5/19/2017,10/5/2016,4/4/2017,V73EQ
VA,2017,VA3,305b,Late,Sequential,6157.5,186.2530226,NA,NA,NA,96875.1,NA,NA,Mid Atlantic,-16,5/19/2017,10/5/2016,5/3/2017,V73LQ
VA,2017,VA3,304b,Mid,Sequential,5079.5,859.5029192,NA,NA,NA,185139.08,NA,NA,Mid Atlantic,-24,5/19/2017,10/5/2016,4/25/2017,V73MQ
VA,2017,VA3,303b,No cover,Sequential,0,1049.590563,NA,NA,NA,157152.94,NA,NA,Mid Atlantic,NA,5/19/2017,10/5/2016,NA,V73NQ
VA,2017,VA3,306a,Early,Standard,613.02,105.1781775,241.92,0,0,172222.4,186,NA,Mid Atlantic,-45,5/19/2017,10/5/2016,4/4/2017,V73ER
VA,2017,VA3,305a,Late,Standard,6157.5,349.4983189,166.56,0,0,182986.3,208,NA,Mid Atlantic,-16,5/19/2017,10/5/2016,5/3/2017,V73LR
VA,2017,VA3,304a,Mid,Standard,5079.5,956.4640515,185.13,0,0,150694.6,149,NA,Mid Atlantic,-24,5/19/2017,10/5/2016,4/25/2017,V73MR
VA,2017,VA3,303a,No cover,Standard,0,1361.838277,NA,0,0,178680.74,NA,NA,Mid Atlantic,NA,5/19/2017,10/5/2016,NA,V73NR
VA,2017,VA3,306c,Early,Weedy,613.02,0,369.11,8181.08,13,101180.66,157,NA,Mid Atlantic,-45,5/19/2017,10/5/2016,4/4/2017,V73EW
VA,2017,VA3,305c,Late,Weedy,6157.5,222.4080211,134.33,12830.04,16,101180.66,112,NA,Mid Atlantic,-16,5/19/2017,10/5/2016,5/3/2017,V73LW
VA,2017,VA3,304c,Mid,Weedy,5079.5,362.0977881,129.85,7055.16,21,94722.32,90,NA,Mid Atlantic,-24,5/19/2017,10/5/2016,4/25/2017,V73MW
VA,2017,VA3,303c,No cover,Weedy,0,0,3336.08,9733.76,24,92569.54,104,NA,Mid Atlantic,NA,5/19/2017,10/5/2016,NA,V73NW
VA,2017,VA4,401b,Early,Sequential,1697.2,1972.638631,NA,NA,NA,191597.42,NA,NA,Mid Atlantic,-45,5/19/2017,10/5/2016,4/4/2017,V74EQ
VA,2017,VA4,403b,Late,Sequential,5754,1041.373518,NA,NA,NA,182986.3,NA,NA,Mid Atlantic,-16,5/19/2017,10/5/2016,5/3/2017,V74LQ
VA,2017,VA4,402b,Mid,Sequential,5508.5,1290.623886,NA,NA,NA,68888.96,NA,NA,Mid Atlantic,-24,5/19/2017,10/5/2016,4/25/2017,V74MQ
VA,2017,VA4,404b,No cover,Sequential,0,857.3117071,NA,NA,NA,172222.4,NA,NA,Mid Atlantic,NA,5/19/2017,10/5/2016,NA,V74NQ
VA,2017,VA4,401a,Early,Standard,1697.2,2713.8161,107.81,0,0,191597.42,115,NA,Mid Atlantic,-45,5/19/2017,10/5/2016,4/4/2017,V74ER
VA,2017,VA4,403a,Late,Standard,5754,1178.32427,432.18,36.32,4,195902.98,157,NA,Mid Atlantic,-16,5/19/2017,10/5/2016,5/3/2017,V74LR
VA,2017,VA4,402a,Mid,Standard,5508.5,1697.641521,268.72,0,0,180833.52,127,NA,Mid Atlantic,-24,5/19/2017,10/5/2016,4/25/2017,V74MR
VA,2017,VA4,404a,No cover,Standard,0,1024.939427,NA,0,0,228194.68,NA,NA,Mid Atlantic,NA,5/19/2017,10/5/2016,NA,V74NR
